$O;D2
* From-Time To-Time
5.00 9.00
* Factor
1
*
* some
* additional
* comments

101	102	84
101	102	105
101	102	64
101	102	0
101	102	0
101	102	12
101	102	20
101	103	112
101	102	38
101	102	57
101	119	0
101	119	0
101	108	118
101	108	0
101	108	0
101	108	104
101	118	0
101	118	0
101	102	18
101	102	0
101	103	0
101	102	0
101	102	0
101	102	0
101	102	0
101	102	0
101	102	34
101	112	0
101	112	0
101	143	0
101	143	0
101	143	0
101	128	0
101	128	0
101	129	34
101	128	0
101	128	0
101	129	0
101	130	0
101	129	0
101	128	0
101	138	0
101	138	26
101	144	0
101	144	27
101	134	0
101	144	0
101	112	26
101	113	0
101	113	40
101	113	0
101	114	13
101	118	0
101	114	18
101	118	0
101	119	0
101	119	0
101	134	0
101	108	0
101	108	0
101	108	50
101	108	0
101	118	0
101	108	32
101	108	10
101	108	0
101	118	0
101	118	55
101	114	0
101	114	0
101	119	20
101	108	0
102	102	39
102	102	144
102	102	0
102	102	24
102	102	0
102	102	94
102	102	229
102	102	213
102	102	23
102	102	17
102	119	0
102	119	0
102	108	172
102	108	0
102	118	0
102	108	30
102	118	24
102	114	22
102	102	0
102	102	0
102	102	70
102	102	35
102	102	0
102	102	0
102	102	0
102	102	0
102	102	0
102	102	52
102	102	0
102	143	0
102	103	24
102	143	0
102	128	0
102	128	0
102	129	0
102	128	0
102	128	0
102	129	0
102	130	0
102	129	0
102	128	0
102	138	0
102	138	0
102	144	0
102	144	0
102	134	0
102	144	0
102	112	0
102	113	0
102	113	17
102	113	0
102	114	0
102	118	38
102	114	0
102	118	0
102	119	0
102	119	0
102	134	20
102	108	0
102	108	0
102	108	0
102	108	17
102	118	0
102	108	28
102	108	43
102	108	0
102	118	0
102	114	0
102	114	0
102	114	0
102	108	64
102	108	0
103	102	54
103	102	158
103	103	0
103	103	21
103	103	0
103	103	0
103	143	159
103	143	160
103	102	93
103	103	45
103	119	0
103	119	0
103	108	101
103	108	0
103	108	0
103	108	0
103	118	31
103	118	0
103	143	0
103	143	0
103	143	36
103	143	63
103	103	0
103	103	35
103	143	0
103	102	0
103	102	51
103	102	51
103	102	0
103	143	0
103	143	0
103	143	0
103	128	48
103	128	73
103	128	81
103	128	0
103	128	42
103	128	22
103	129	27
