$O;D2
* From-Time To-Time
5.00 9.00
* Factor
1.00
*
* some
* additional
* comments


101	101	1062
101	102	640
101	103	390
101	104	56
101	105	469
101	106	350
101	107	156
101	108	22
101	109	84
101	110	84
101	111	203
101	112	44
101	113	0
101	114	16
101	115	9
101	116	0
101	117	44
101	118	19
101	119	219
101	120	78
101	121	91
101	122	25
101	123	0
101	124	0
101	125	0
101	126	0
101	127	340
101	128	62
101	129	16
101	130	97
101	131	34
101	132	47
101	133	0
101	134	0
101	135	0
101	136	78
101	137	0
101	138	0
101	139	0
101	140	0
101	141	0
102	101	1362
102	102	1531
102	103	406
102	104	147
102	105	959
102	106	362
102	107	250
102	108	290
102	109	87
102	110	322
102	111	247
102	112	109
102	113	12
102	114	44
102	115	0
102	116	78
102	117	128
102	118	28
102	119	300
102	120	112
102	121	191
102	122	369
102	123	19
102	124	0
102	125	0
102	126	12
102	127	256
102	128	269
102	129	66
102	130	253
102	131	153
102	132	44
102	133	0
102	134	0
102	135	0
102	136	0
102	137	25
102	138	37
102	139	0
102	140	0
102	141	0
103	101	1415
103	102	1084
103	103	3939
103	104	450
103	105	1174
103	106	559
103	107	172
103	108	181
103	109	159
103	110	169
103	111	381
103	112	262
103	113	12
103	114	22
103	115	22
103	116	184
103	117	128
103	118	112
103	119	1050
103	120	47
103	121	66
103	122	337
103	123	0
103	124	56
103	125	28
103	126	25
103	127	1437
103	128	1818
103	129	562
103	130	419
103	131	162
103	132	31
103	133	0
103	134	0
103	135	62
103	136	28
103	137	0
103	138	0
103	139	0
103	140	19
103	141	12
104	101	837
104	102	1162
104	103	412
104	104	4635
104	105	2411
104	106	269
104	107	312
104	108	306
104	109	134
104	110	178
104	111	97
104	112	50
104	113	44
104	114	137
104	115	0
104	116	69
104	117	144
104	118	44
104	119	1271
104	120	84
104	121	169
104	122	668
104	123	0
104	124	415
104	125	247
104	126	69
104	127	322
104	128	378
104	129	266
104	130	253
104	131	337
104	132	56
104	133	0
104	134	44
104	135	0
104	136	91
104	137	66
104	138	0
104	139	12
104	140	62
104	141	22
105	101	1905
105	102	1025
105	103	668
105	104	1118
105	105	8140
105	106	537
105	107	365
105	108	715
105	109	197
105	110	406
105	111	91
105	112	56
105	113	34
105	114	41
105	115	37
105	116	166
105	117	72
105	118	131
105	119	2627
105	120	412
105	121	2080
105	122	843
105	123	162
105	124	419
105	125	131
105	126	0
105	127	453
105	128	450
105	129	197
105	130	412
105	131	144
105	132	56
105	133	41
105	134	19
105	135	0
105	136	75
105	137	116
105	138	37
105	139	28
105	140	84
105	141	0
106	101	1015
106	102	1134
106	103	472
106	104	191
106	105	784
106	106	2717
106	107	478
106	108	784
106	109	381
106	110	687
106	111	568
106	112	237
106	113	0
106	114	50
106	115	25
106	116	137
106	117	106
106	118	187
106	119	793
106	120	72
106	121	412
106	122	78
106	123	0
106	124	0
106	125	81
106	126	25
106	127	184
106	128	62
106	129	97
106	130	162
106	131	44
106	132	0
106	133	0
106	134	0
106	135	0
106	136	0
106	137	9
106	138	0
106	139	0
106	140	94
106	141	0
107	101	1000
107	102	837
107	103	119
107	104	125
107	105	1337
107	106	1206
107	107	5491
107	108	2202
107	109	915
107	110	993
107	111	500
107	112	194
107	113	128
107	114	112
107	115	69
107	116	319
107	117	322
107	118	381
107	119	1431
107	120	406
107	121	369
107	122	137
107	123	0
107	124	19
107	125	53
107	126	41
107	127	191
107	128	241
107	129	150
107	130	434
107	131	237
107	132	0
107	133	0
107	134	0
107	135	0
107	136	22
107	137	47
107	138	0
107	139	0
107	140	16
107	141	0
108	101	2336
108	102	1134
108	103	209
108	104	362
108	105	1568
108	106	956
108	107	2040
108	108	13781
108	109	1231
108	110	1199
108	111	672
108	112	378
108	113	175
108	114	306
108	115	94
108	116	522
108	117	503
108	118	1762
108	119	4866
108	120	384
108	121	259
108	122	162
108	123	19
108	124	50
108	125	0
108	126	0
108	127	181
108	128	97
108	129	175
108	130	631
108	131	412
108	132	209
108	133	0
108	134	47
108	135	28
108	136	200
108	137	100
108	138	25
108	139	87
108	140	106
108	141	0
109	101	697
109	102	444
109	103	62
109	104	172
109	105	350
109	106	609
109	107	743
109	108	1299
109	109	3145
109	110	1312
109	111	375
109	112	356
109	113	116
109	114	241
109	115	81
109	116	303
109	117	737
109	118	325
109	119	765
109	120	106
109	121	137
109	122	28
109	123	0
109	124	25
109	125	25
109	126	0
109	127	84
109	128	87
109	129	166
109	130	225
109	131	181
109	132	34
109	133	0
109	134	0
109	135	0
109	136	0
109	137	0
109	138	0
109	139	0
109	140	28
109	141	0
110	101	1518
110	102	1427
110	103	266
110	104	181
110	105	1084
110	106	1502
110	107	1609
110	108	800
110	109	1274
110	110	6397
110	111	1265
110	112	946
110	113	234
110	114	94
110	115	128
110	116	643
110	117	662
110	118	400
110	119	718
110	120	290
110	121	359
110	122	50
110	123	0
110	124	47
110	125	37
110	126	37
110	127	103
110	128	141
110	129	187
110	130	184
110	131	56
110	132	44
110	133	0
110	134	0
110	135	25
110	136	0
110	137	0
110	138	22
110	139	0
110	140	62
110	141	0
111	101	697
111	102	871
111	103	219
111	104	59
111	105	540
111	106	1118
111	107	412
111	108	262
111	109	300
111	110	1084
111	111	2549
111	112	643
111	113	184
111	114	175
111	115	137
111	116	306
111	117	325
111	118	109
111	119	331
111	120	44
111	121	66
111	122	22
111	123	0
111	124	0
111	125	0
111	126	0
111	127	181
111	128	256
111	129	53
111	130	19
111	131	0
111	132	0
111	133	0
111	134	0
111	135	0
111	136	12
111	137	0
111	138	0
111	139	0
111	140	0
111	141	0
112	101	1118
112	102	1003
112	103	144
112	104	212
112	105	334
112	106	562
112	107	675
112	108	678
112	109	400
112	110	2464
112	111	1328
112	112	7218
112	113	312
112	114	331
112	115	275
112	116	1971
112	117	956
112	118	628
112	119	750
112	120	84
112	121	131
112	122	22
112	123	0
112	124	0
112	125	19
112	126	0
112	127	231
112	128	0
112	129	206
112	130	209
112	131	84
112	132	50
112	133	0
112	134	0
112	135	0
112	136	25
112	137	0
112	138	22
112	139	0
112	140	25
112	141	0
113	101	600
113	102	522
113	103	91
113	104	0
113	105	306
113	106	209
113	107	281
113	108	353
113	109	337
113	110	859
113	111	743
113	112	1384
113	113	5935
113	114	747
113	115	706
113	116	1303
113	117	406
113	118	634
113	119	528
113	120	128
113	121	28
113	122	16
113	123	0
113	124	0
113	125	0
113	126	0
113	127	59
113	128	128
113	129	109
113	130	156
113	131	31
113	132	0
113	133	0
113	134	22
113	135	0
113	136	0
113	137	0
113	138	0
113	139	69
113	140	0
113	141	0
114	101	1534
114	102	762
114	103	72
114	104	197
114	105	575
114	106	200
114	107	419
114	108	990
114	109	593
114	110	668
114	111	381
114	112	625
114	113	628
114	114	5928
114	115	269
114	116	1705
114	117	1346
114	118	2099
114	119	915
114	120	100
114	121	81
114	122	62
114	123	0
