$O;D2
* From-Time To-Time
5.00 9.00
* Factor
1
*
* some
* additional
* comments

101	101	11
101	102	6
101	103	4
101	104	1
101	105	5
101	106	4
101	107	2
101	108	0
101	109	1
101	110	1
101	111	2
101	112	0
101	113	0
101	114	0
101	115	0
101	116	0
101	117	0
101	118	0
101	119	2
101	120	1
101	121	1
101	122	0
101	123	0
101	124	0
101	125	0
101	126	0
101	127	3
101	128	1
101	129	0
101	130	1
101	131	0
101	132	0
101	133	0
101	134	0
101	135	0
101	136	1
101	137	0
101	138	0
101	139	0
101	140	0
101	141	0
102	101	14
102	102	15
102	103	4
102	104	1
102	105	10
102	106	4
102	107	2
102	108	3
102	109	1
102	110	3
102	111	2
102	112	1
102	113	0
102	114	0
102	115	0
102	116	1
102	117	1
102	118	0
102	119	3
102	120	1
102	121	2
102	122	4
102	123	0
102	124	0
102	125	0
102	126	0
102	127	3
102	128	3
102	129	1
102	130	3
102	131	2
102	132	0
102	133	0
102	134	0
102	135	0
102	136	0
102	137	0
102	138	0
102	139	0
102	140	0
102	141	0
103	101	14
103	102	11
103	103	39
103	104	5
103	105	12
103	106	6
103	107	2
103	108	2
103	109	2
103	110	2
103	111	4
103	112	3
103	113	0
103	114	0
103	115	0
103	116	2
103	117	1
103	118	1
103	119	11
103	120	0
103	121	1
103	122	3
103	123	0
103	124	1
103	125	0
103	126	0
103	127	14
103	128	18
103	129	6
103	130	4
103	131	2
103	132	0
103	133	0
103	134	0
103	135	1
103	136	0
103	137	0
103	138	0
103	139	0
103	140	0
103	141	0
104	101	8
104	102	12
104	103	4
104	104	46
104	105	24
104	106	3
104	107	3
104	108	3
104	109	1
104	110	2
104	111	1
104	112	1
104	113	0
104	114	1
104	115	0
104	116	1
104	117	1
104	118	0
104	119	13
104	120	1
104	121	2
104	122	7
104	123	0
104	124	4
104	125	2
104	126	1
104	127	3
104	128	4
104	129	3
104	130	3
104	131	3
104	132	1
104	133	0
104	134	0
104	135	0
104	136	1
104	137	1
104	138	0
104	139	0
104	140	1
104	141	0
105	101	19
105	102	10
105	103	7
105	104	11
105	105	81
105	106	5
105	107	4
105	108	7
105	109	2
105	110	4
105	111	1
105	112	1
105	113	0
105	114	0
105	115	0
105	116	2
105	117	1
105	118	1
105	119	26
105	120	4
105	121	21
105	122	8
105	123	2
105	124	4
105	125	1
105	126	0
105	127	5
105	128	4
105	129	2
105	130	4
105	131	1
105	132	1
105	133	0
105	134	0
105	135	0
105	136	1
105	137	1
105	138	0
105	139	0
105	140	1
105	141	0
106	101	10
106	102	11
106	103	5
106	104	2
106	105	8
106	106	27
106	107	5
106	108	8
106	109	4
106	110	7
106	111	6
106	112	2
106	113	0
106	114	1
106	115	0
106	116	1
106	117	1
106	118	2
106	119	8
106	120	1
106	121	4
106	122	1
106	123	0
106	124	0
106	125	1
106	126	0
106	127	2
106	128	1
106	129	1
106	130	2
106	131	0
106	132	0
106	133	0
106	134	0
106	135	0
106	136	0
106	137	0
106	138	0
106	139	0
106	140	1
106	141	0
107	101	10
107	102	8
107	103	1
107	104	1
107	105	13
107	106	12
107	107	55
107	108	22
107	109	9
107	110	10
107	111	5
107	112	2
107	113	1
107	114	1
107	115	1
107	116	3
107	117	3
107	118	4
107	119	14
107	120	4
107	121	4
107	122	1
107	123	0
107	124	0
107	125	1
107	126	0
107	127	2
107	128	2
107	129	2
107	130	4
107	131	2
107	132	0
107	133	0
107	134	0
107	135	0
107	136	0
107	137	0
107	138	0
107	139	0
107	140	0
107	141	0
108	101	23
108	102	11
108	103	2
108	104	4
108	105	16
108	106	10
108	107	20
108	108	138
108	109	12
108	110	12
108	111	7
108	112	4
108	113	2
108	114	3
108	115	1
108	116	5
108	117	5
108	118	18
108	119	49
108	120	4
108	121	3
108	122	2
108	123	0
108	124	1
108	125	0
108	126	0
108	127	2
108	128	1
108	129	2
108	130	6
108	131	4
108	132	2
108	133	0
108	134	0
108	135	0
108	136	2
108	137	1
108	138	0
108	139	1
108	140	1
108	141	0
109	101	7
109	102	4
109	103	1
109	104	2
109	105	4
109	106	6
109	107	7
109	108	13
109	109	31
109	110	13
109	111	4
109	112	4
109	113	1
109	114	2
109	115	1
109	116	3
109	117	7
109	118	3
109	119	8
109	120	1
109	121	1
109	122	0
109	123	0
109	124	0
109	125	0
109	126	0
109	127	1
109	128	1
109	129	2
109	130	2
109	131	2
109	132	0
109	133	0
109	134	0
109	135	0
109	136	0
109	137	0
109	138	0
109	139	0
109	140	0
109	141	0
110	101	15
110	102	14
110	103	3
110	104	2
110	105	11
110	106	15
110	107	16
110	108	8
110	109	13
110	110	64
110	111	13
110	112	9
110	113	2
110	114	1
110	115	1
110	116	6
110	117	7
110	118	4
110	119	7
110	120	3
110	121	4
110	122	0
110	123	0
110	124	0
110	125	0
110	126	0
110	127	1
110	128	1
110	129	2
110	130	2
110	131	1
110	132	0
110	133	0
110	134	0
110	135	0
110	136	0
110	137	0
110	138	0
110	139	0
110	140	1
110	141	0
111	101	7
111	102	9
111	103	2
111	104	1
111	105	5
111	106	11
111	107	4
111	108	3
111	109	3
111	110	11
111	111	26
111	112	6
111	113	2
111	114	2
111	115	1
111	116	3
111	117	3
111	118	1
111	119	3
111	120	0
111	121	1
111	122	0
111	123	0
111	124	0
111	125	0
111	126	0
111	127	2
111	128	3
111	129	1
111	130	0
111	131	0
111	132	0
111	133	0
111	134	0
111	135	0
111	136	0
111	137	0
111	138	0
111	139	0
111	140	0
111	141	0
112	101	11
112	102	10
112	103	1
112	104	2
112	105	3
112	106	6
112	107	7
112	108	7
112	109	4
112	110	25
112	111	13
112	112	72
112	113	3
112	114	3
112	115	3
112	116	20
112	117	10
112	118	6
112	119	7
112	120	1
112	121	1
112	122	0
112	123	0
112	124	0
112	125	0
112	126	0
112	127	2
112	128	0
112	129	2
112	130	2
112	131	1
112	132	1
112	133	0
112	134	0
112	135	0
112	136	0
112	137	0
112	138	0
112	139	0
112	140	0
112	141	0
113	101	6
113	102	5
113	103	1
113	104	0
113	105	3
113	106	2
113	107	3
113	108	4
113	109	3
113	110	9
113	111	7
113	112	14
113	113	59
113	114	7
113	115	7
113	116	13
113	117	4
113	118	6
113	119	5
113	120	1
113	121	0
113	122	0
113	123	0
113	124	0
113	125	0
113	126	0
113	127	1
113	128	1
113	129	1
113	130	2
113	131	0
113	132	0
113	133	0
113	134	0
113	135	0
113	136	0
113	137	0
113	138	0
113	139	1
113	140	0
113	141	0
114	101	15
114	102	8
114	103	1
114	104	2
114	105	6
114	106	2
114	107	4
114	108	10
114	109	6
114	110	7
114	111	4
114	112	6
114	113	6
114	114	59
114	115	3
114	116	17
114	117	13
114	118	21
114	119	9
114	120	1
114	121	1
114	122	1
114	123	0
114	124	1
114	125	0
114	126	0
114	127	1
114	128	0
114	129	1
114	130	2
114	131	2
114	132	0
114	133	0
114	134	0
114	135	0
114	136	0
114	137	0
114	138	0
114	139	0
114	140	0
114	141	0
115	101	0
115	102	1
115	103	0
115	104	0
115	105	0
115	106	0
115	107	1
115	108	0
115	109	0
115	110	0
115	111	1
115	112	1
115	113	2
115	114	0
115	115	3
115	116	1
115	117	0
115	118	0
115	119	0
115	120	0
115	121	0
115	122	0
115	123	0
115	124	0
115	125	0
115	126	0
115	127	0
115	128	0
115	129	0
115	130	0
115	131	0
115	132	0
115	133	0
115	134	0
115	135	0
115	136	0
115	137	0
115	138	0
115	139	0
115	140	0
115	141	0
116	101	6
116	102	3
116	103	1
116	104	0
116	105	5
116	106	2
116	107	4
116	108	6
116	109	4
116	110	10
116	111	3
116	112	13
116	113	4
116	114	5
116	115	0
116	116	46
116	117	11
116	118	4
116	119	3
116	120	0
116	121	1
116	122	1
116	123	0
116	124	0
116	125	0
116	126	0
116	127	1
116	128	0
116	129	1
116	130	1
116	131	0
116	132	0
116	133	0
116	134	0
116	135	0
116	136	0
116	137	0
116	138	0
116	139	0
116	140	0
116	141	0
117	101	11
117	102	7
117	103	3
117	104	2
117	105	6
117	106	3
117	107	5
117	108	8
117	109	9
117	110	13
117	111	5
117	112	8
117	113	1
117	114	4
117	115	1
117	116	13
117	117	67
117	118	11
117	119	8
117	120	1
117	121	1
117	122	0
117	123	0
117	124	1
117	125	0
117	126	0
117	127	1
117	128	1
117	129	1
117	130	2
117	131	2
117	132	0
117	133	0
117	134	0
117	135	0
117	136	0
117	137	0
117	138	0
117	139	0
117	140	0
117	141	0
118	101	11
118	102	3
118	103	0
118	104	1
118	105	3
118	106	5
118	107	8
118	108	24
118	109	8
118	110	8
118	111	4
118	112	4
118	113	2
118	114	9
118	115	1
118	116	12
118	117	10
118	118	82
118	119	9
118	120	1
118	121	1
118	122	0
118	123	0
118	124	0
118	125	0
118	126	0
118	127	2
118	128	2
118	129	0
118	130	2
118	131	1
118	132	1
118	133	0
118	134	0
118	135	0
118	136	1
118	137	1
118	138	0
118	139	0
118	140	0
118	141	0
119	101	16
119	102	10
119	103	3
119	104	5
119	105	20
119	106	2
119	107	5
119	108	39
119	109	1
119	110	4
119	111	1
119	112	1
119	113	1
119	114	2
119	115	0
119	116	2
119	117	1
119	118	2
119	119	133
119	120	7
119	121	3
119	122	2
119	123	0
119	124	1
119	125	1
119	126	0
119	127	3
119	128	3
119	129	4
119	130	7
119	131	5
119	132	3
119	133	1
119	134	0
119	135	0
119	136	8
119	137	3
119	138	1
119	139	0
119	140	0
119	141	0
120	101	5
120	102	4
120	103	0
120	104	1
120	105	13
120	106	2
120	107	2
120	108	4
120	109	1
120	110	1
120	111	0
120	112	0
120	113	0
120	114	0
120	115	0
120	116	1
120	117	0
120	118	0
120	119	5
120	120	18
120	121	3
120	122	3
120	123	0
120	124	0
120	125	0
120	126	0
120	127	0
120	128	1
120	129	1
120	130	1
120	131	0
120	132	0
120	133	0
120	134	0
120	135	0
120	136	0
120	137	0
120	138	0
120	139	0
120	140	0
120	141	0
121	101	8
121	102	4
121	103	1
121	104	1
121	105	12
121	106	4
121	107	2
121	108	2
121	109	0
121	110	3
121	111	1
121	112	1
121	113	0
121	114	0
121	115	0
121	116	1
121	117	0
121	118	0
121	119	3
121	120	2
121	121	19
121	122	1
121	123	0
121	124	0
121	125	0
121	126	0
121	127	0
121	128	1
121	129	1
121	130	1
121	131	0
121	132	0
121	133	0
121	134	0
121	135	0
121	136	0
121	137	0
121	138	0
121	139	0
121	140	0
121	141	0
122	101	7
122	102	5
122	103	2
122	104	8
122	105	15
122	106	0
122	107	0
122	108	0
122	109	0
122	110	1
122	111	0
122	112	0
122	113	0
122	114	0
122	115	0
122	116	0
122	117	0
122	118	0
122	119	1
122	120	2
122	121	3
122	122	15
122	123	0
122	124	1
122	125	0
122	126	0
122	127	1
122	128	0
122	129	0
122	130	1
122	131	0
122	132	0
122	133	0
122	134	0
122	135	0
122	136	0
122	137	0
122	138	0
122	139	0
122	140	0
122	141	0
123	101	2
123	102	1
123	103	1
123	104	3
123	105	10
123	106	0
123	107	0
123	108	0
123	109	0
123	110	0
123	111	0
123	112	0
123	113	0
123	114	0
123	115	0
123	116	0
123	117	0
123	118	0
123	119	1
