$O;D2
* From-Time To-Time
5.00 9.00
* Factor
1
*
* some
* additional
* comments

115	113	19
112	113	0
113	113	23
111	114	0
111	118	0
111	114	0
111	114	0
111	108	0
111	108	0
111	134	0
111	108	0
111	108	0
111	118	0
111	118	0
111	118	0
111	108	0
111	118	0
111	108	0
111	118	0
111	114	0
111	113	0
111	114	0
111	108	0
111	118	0
111	108	41
111	108	37
111	108	64
111	108	0
112	118	0
111	108	22
112	118	36
112	114	23
112	114	0
112	114	0
112	114	0
112	114	0
111	108	0
111	108	0
111	134	0
111	108	0
112	118	0
112	118	0
112	118	0
112	114	0
111	108	0
112	118	0
112	118	0
112	114	0
112	114	0
115	113	0
112	114	0
111	108	0
112	118	0
102	108	0
102	119	0
102	108	21
102	108	0
111	118	0
102	108	22
111	118	25
111	114	0
112	114	0
111	118	0
112	114	0
111	114	0
102	108	0
102	119	0
102	134	0
102	108	26
111	108	0
111	118	0
111	118	0
111	118	0
102	108	0
111	118	0
111	108	0
111	118	0
112	114	0
115	113	0
112	114	0
102	108	0
111	118	0
102	119	0
102	119	0
102	108	22
102	108	0
102	118	0
102	108	0
102	118	0
102	114	0
115	113	0
111	114	24
102	118	18
111	114	0
102	114	0
102	119	0
102	119	0
102	134	0
102	108	0
102	108	0
102	108	0
102	108	0
102	118	0
102	108	0
102	108	0
102	108	0
102	118	0
102	114	0
111	113	0
111	114	0
102	108	0
102	108	0
102	119	0
102	119	17
102	108	0
102	108	0
102	118	0
102	108	20
102	118	0
111	114	0
113	113	0
111	114	0
111	118	18
111	114	0
111	114	0
102	108	0
102	119	0
102	134	0
102	108	0
102	108	0
102	118	0
102	118	0
102	118	0
102	108	0
102	118	0
102	108	0
102	118	0
111	114	0
112	113	0
111	114	0
102	108	0
102	118	0
102	119	0
102	119	24
102	108	0
102	108	0
102	118	0
102	108	0
102	118	0
111	114	0
112	114	0
111	118	0
112	114	0
111	114	0
102	119	0
102	119	0
102	134	0
102	108	0
102	108	0
102	108	0
102	118	0
111	118	0
102	108	0
102	118	0
102	108	0
111	118	0
111	114	0
112	113	0
112	114	0
102	108	0
102	118	0
102	119	0
102	119	0
102	108	76
102	108	82
111	118	0
102	108	18
111	118	0
112	114	0
115	114	0
112	114	21
115	114	0
112	114	0
102	108	36
102	119	0
102	134	0
102	108	0
111	108	0
111	118	24
111	118	0
112	114	0
102	108	28
111	118	0
111	108	0
112	114	0
112	114	0
113	113	60
115	114	0
102	108	0
111	118	26
143	119	41
143	119	0
143	108	49
103	108	0
102	118	0
103	108	35
102	118	21
111	114	41
112	114	0
102	118	0
112	114	48
111	114	0
143	119	35
143	119	0
143	134	0
103	108	0
103	108	0
102	108	0
102	108	0
102	118	0
143	108	0
102	108	0
103	108	0
102	118	0
111	114	0
115	113	0
112	114	0
143	119	23
103	108	0
112	108	0
112	108	27
112	108	36
112	118	0
112	118	0
112	108	37
112	118	0
115	114	0
113	114	0
115	114	24
113	114	42
115	114	0
112	108	0
112	108	0
112	108	0
112	118	0
112	118	0
115	114	0
112	118	25
115	114	0
112	118	0
115	114	0
115	114	0
115	114	0
113	114	0
113	113	0
113	113	0
112	118	0
115	114	23
111	108	0
111	119	0
111	108	100
111	108	0
112	118	0
111	108	16
112	118	0
112	114	0
113	114	0
112	114	0
113	114	0
115	114	0
111	108	0
111	108	0
111	134	0
111	108	0
112	118	0
112	118	0
112	118	0
112	114	0
111	108	13
112	114	0
112	118	0
115	114	0
113	114	0
113	113	0
111	108	0
112	114	0
108	111	0
108	111	20
108	102	0
119	102	0
119	102	0
119	102	0
119	102	0
119	143	0
108	112	24
108	111	0
119	102	0
119	102	0
119	102	0
119	102	0
119	143	0
119	143	0
119	102	0
119	102	0
108	111	0
108	111	0
108	112	0
108	112	0
108	111	0
108	111	0
118	113	0
118	113	0
108	112	0
108	112	0
114	113	0
114	113	0
136	128	0
136	128	0
119	143	28
119	143	28
136	128	0
136	128	0
136	128	0
136	128	0
132	131	0
132	131	0
132	131	0
132	131	0
133	129	0
133	129	0
133	130	0
133	130	0
134	138	0
134	138	0
134	144	0
134	144	0
134	139	0
134	139	0
132	131	0
132	131	0
134	144	0
134	144	0
134	139	0
134	139	0
134	144	12
134	144	12
119	111	0
108	111	0
119	102	0
119	102	0
119	102	0
119	102	13
119	102	0
119	143	103
108	112	47
119	111	0
119	102	0
119	102	0
119	102	0
119	102	0
136	142	0
136	142	0
119	143	0
119	143	0
119	111	0
119	111	0
108	112	0
108	112	0
119	111	0
119	111	0
108	113	0
108	113	0
108	112	46
108	112	46
118	113	0
118	113	0
132	128	0
132	128	0
136	143	0
136	143	0
136	128	0
136	128	0
133	129	29
133	129	29
133	131	0
133	131	0
132	131	0
132	131	0
133	129	0
133	129	0
133	130	0
133	130	0
132	138	0
132	138	0
135	139	22
135	139	22
136	139	0
136	139	0
132	131	0
132	131	0
136	144	0
136	144	0
136	139	0
136	139	0
136	144	105
136	144	105
134	134	0
134	134	0
134	134	23
134	134	23
134	134	0
134	134	0
108	111	53
108	111	0
108	102	20
108	102	0
108	102	0
108	102	0
108	102	0
108	143	0
108	112	40
108	111	0
108	102	0
108	102	0
108	102	0
108	102	0
108	143	0
108	143	0
108	102	0
108	102	0
108	111	0
108	111	0
108	112	0
108	112	0
108	111	0
108	111	0
108	113	0
108	113	0
108	112	0
108	112	0
118	113	0
118	113	0
108	128	0
108	128	0
108	143	20
108	143	20
108	128	0
108	128	0
108	128	0
108	128	0
108	130	0
108	130	0
119	131	56
119	131	56
108	129	0
108	129	0
108	129	0
108	129	0
132	138	0
132	138	0
133	139	0
133	139	0
133	138	0
133	138	0
108	130	0
108	130	0
135	144	0
135	144	0
133	138	24
133	138	24
136	144	25
136	144	25
134	134	0
134	134	0
136	134	11
136	134	11
108	111	35
108	111	155
108	102	0
108	102	0
108	102	0
108	102	0
108	102	0
108	103	24
118	112	65
108	111	22
108	102	15
108	102	15
108	102	0
108	102	0
108	143	0
108	143	0
108	102	0
108	102	0
108	111	0
108	111	0
118	112	0
118	112	0
108	112	0
108	112	0
118	113	0
118	113	0
118	115	0
118	115	0
114	113	0
114	113	0
108	128	0
108	128	0
108	143	0
108	143	0
108	142	0
108	142	0
108	128	0
108	128	0
119	130	0
119	130	0
132	131	0
132	131	0
108	129	62
108	129	62
108	129	0
108	129	0
133	138	0
133	138	0
134	144	0
